(-39.68216711473583,4.509993019405612)
(15.996652571781558,-35.44044672311591)
(19.70766593106854,-39.72323372231122)
(32.285830415856836,14.31129206193018)
(14.105867350963093,35.585676548994805)
(0.02207320603775531,19.76439032591386)
(-3.061076005130636,-18.225290519528926)
(-26.767329065488767,-10.438715095735816)
(45.691297387443214,7.313365086249469)
(-3.803572984784871,-17.374987506944645)
(-23.550849012876142,-14.745540769551512)
(9.82218502502864,5.394005060360957)
(-56.16461139707523,33.47356675616601)
(16.89161740396574,0.8140612281401949)
(-8.44205517656193,-14.691551418598502)
(-12.989582136903993,-51.65386009156613)
(-18.227131409749635,28.79436991217186)
(-0.289100128026778,-6.093016217867247)
(-0.24926499648612244,-4.869623554825822)
(-71.15206000725738,1.5836695233836506)
(16.22547985459259,-5.134110559636768)
(-1.2688798044492513,23.536762555360397)
(11.444654875970418,-16.41179313704811)
(1.7819763432473688,-16.93661224823848)
(2.9936848260213726,-15.395702092666568)
(-7.366402588789175,-8.724744102111483)
(-2.408566709377452,-0.5865778636600606)
(-1.839882702173857,-45.52689909023236)
(-13.705531012495705,-5.373685517972257)
(-24.83813044394948,2.3905573920095335)
(1.4541167443933596,15.701398046417093)
(-5.250249869333522,-18.487207203372332)
(-6.445445902263085,12.005677301599585)
(15.843225781139878,-8.302692036532767)
(-1.7667610289416151,-62.404436779854166)
(4.686231124912303,-21.796216778795607)
(-1.3966808093708436,-24.623659067773485)
(1.6182913880913024,-0.46577621188456275)
(0.8679773181104954,-13.268551644928362)
(5.604003527162416,0.9735375276917695)
(-2.5013280571543555,-43.01119825443986)
(38.02661740332487,-6.129013393583652)
(-7.200465343299639,0.9850018067877094)
(-18.97353524109382,-7.760050833050499)
(-7.2932996687582525,10.713095475875956)
(-27.520638272729855,-1.6939993256456318)
(8.417938990232692,-0.09117812750984822)
(5.910437306053986,-0.8239407490770839)
(42.39592193265292,-3.245303213062935)
(-26.515494090979068,-28.993962494799952)
(0.050236385595646915,-16.979619689427622)
(10.119034224365208,-40.83015511421429)
(16.340469419357888,-8.284068504094387)
(2.268130741429811,9.182608738033897)
(11.866470763297405,-69.96528523934602)
(-7.506645686279468,-5.624946731392899)
(1.5683547394273551,25.471894472670495)
(-5.8751139406777675,7.5117154865482165)
(-11.102579553918789,33.45465692029428)
(-4.7164486113549895,-24.653930106849522)
(-57.082093415741646,-0.40660674771685323)
(-49.97341398474389,-51.58069250285491)
(-0.24900528492077623,-0.7408013212764167)
(-53.73471436923776,6.995413458197954)
(-19.782249305048257,3.026417555229818)
(-7.945462513053361,49.86449122828924)
(-2.0530362807049087,1.0022746875998423)
(0.0,2.101495639437269)
(-8.520766187194692,-21.462744169694282)
(-10.308425731790727,15.146419324858737)
(-21.985547723103995,-31.85488079116788)
(-38.635486339745604,-34.3329469678428)
(-30.706501593335922,-0.7534600696107221)
(14.13585826976429,-3.318116701259169)
(8.89559196416537,-13.178115084291816)
(-8.650061430140363,-40.33171746885869)
(-19.113906726090782,1.3278615819923592)
(2.4249286157577443,23.934133416934653)
(-11.39553114879503,-15.542388545122197)
(8.903165605716309,-13.514121741239213)
(-14.355750496939772,11.022162170711015)
(-5.241205577089074,23.109541271353205)
(-44.70540124730152,-2.6083157598618536)
(-9.700034612379673,22.594713061095216)
(-3.936495959643695,1.3233190692943024)
(-9.866646260152393,-4.395451014928712)
(-63.389402978870464,-0.3245038943019988)
(0.027265585546158988,39.350314044982746)
(0.0,-10.823133034856557)
(5.96688369530745,25.925395512805704)
(-13.621960896877779,-21.619012942071677)
(-36.45556014228892,-42.33625647043986)
(-23.60931051552319,3.3348987468753357)
(27.92283407456184,-43.21872458418132)
(4.1982223985352665,16.70576562324776)
(6.540812401528712,-29.441730406558158)
(8.528815741117636,17.33158872442281)
(5.396928947186192,23.962940045707473)
(5.734826511508625,15.796949202587372)
(-0.9521232037029199,-27.685482030501106)
(8.775124550086698,15.054311160211391)
(11.298521623748178,-4.28169034195389)
(35.66166207924883,-15.682084176271987)
(-9.841555863643686,16.65676280388225)
(-18.753358425732646,-17.231731515139458)
(4.731037472317766,-52.95458993721172)
(-15.976692928241238,-26.71660327415274)
(7.016632868044646,-1.439342308857014)
(-8.402060046809847,-48.3701179731607)
(-9.148738460634014,-21.785726153185855)
(-22.232141206349233,-20.85068203093083)
(-13.818599687531268,-21.55889363371502)
(-20.727617792751904,28.32944683787681)
(-15.426673021292203,25.542540473629234)
(15.630501242532521,-5.163672922695193)
(11.390714892983018,-17.728435390467798)
(-0.29195231239107944,5.718231996016645)
(3.7290233673611546,1.7329335572905662)
(6.965324830136734,29.5325359657975)
(1.6831284638775181,-9.23326048401629)
(-0.6083335265520994,-2.7446391671252663)
(5.520878946553676,-17.467175448189323)
(18.190221997007637,-10.479097390673852)
(-30.696518722377824,-28.63320067943925)
(9.024096811180467,22.75815056315273)
(-13.613533650084944,-1.9636334240389703)
(-1.8048593360383505,23.896448470596322)
(-1.6461535294859653,-0.2446674989054476)
(2.800593770730626,6.6587974286143625)
(12.81547653846665,-15.628485406666245)
(-21.40521039665716,-7.31837280889319)
(4.644275293355629,-23.054796589417943)
(-4.521564086422424,-24.071685385286823)
(9.588879942888346,-28.483698466496133)
(-43.50347439181759,4.1428157329543)
(-54.59954224026909,-42.812457707976186)
(2.4842177688652183,-56.622002737951824)
(-13.731167668312882,3.581405206438523)
(13.79917595189319,-24.773615722421983)
(1.4279413737212674,-11.728617480805163)
(-49.31734844746904,6.838703055900659)
(-59.27022473024161,-15.264124068594448)
(-5.313425966179362,-7.86615799436238)
(-4.748211238319518,15.875190063516046)
(-43.89494590545794,20.930591151776074)
(-18.6434166433003,14.161955425661358)
(0.7646881202204155,4.644374672259152)
(9.47515157487256,-28.45884531269436)
(-4.252998365331678,5.066143486441558)
(0.3697790809632827,-15.294790830789582)
(33.60946241462136,-7.93609901019884)
(-4.493116691822501,0.8820735429368569)
(20.77047611197321,0.4338430770394821)
(42.429274207567346,3.8054017693461915)
(0.6458504276156667,7.569407138728818)
(38.31713999556743,-2.3680244258434855)
(-20.080321620998966,-67.03999293518685)
(-47.47494272564424,29.570891627567573)
(-32.180278849403614,-48.13314154471684)
(-7.077505811364395,5.293975581826148)
(17.75090777727453,37.06400937521692)
(-36.21678773674279,-51.875019192038316)
(-8.084746775201403,9.431370140550932)
(-3.002040962735176,16.276339539034527)
(25.718028713574405,0.5211001193290048)
(2.218301820692485,1.1729597894685502)
(-31.84022661256928,5.29915453456518)
(-2.271199319953333,1.2655072110266574)
(-0.5219616702025764,-5.904539827866807)
(-4.689973740296843,-16.96251154768898)
(0.23881654341327807,-27.678712704748598)
(-1.676934672884026,16.663642932057947)
(-7.163144146384428,4.626539194797047)
(-7.675863885865198,7.714599248253435)
(-13.316447532723327,1.0184232583447081)
(-53.32351202273579,-1.3707429045554433)
(-16.749574214652004,-11.038582152647205)
(-1.2107184853972024,1.5484426893402325)
(1.1307297601799886,38.48656577065676)
(-5.718394926106171,30.475838189689547)
(2.0240970685418316,0.511747946793532)
(-12.69521726949171,-3.842846787285928)
(2.8583825131440426,0.5146249687364534)
(-15.07790522997226,7.746401900146468)
(-45.24711731803865,20.049989866569973)
(24.353566821618497,32.482390265606114)
(4.092694164119607,14.842553470486369)
(-13.894742815159265,-27.20819071487999)
(19.07712675425475,-41.56600451759639)
(-2.8901678591108704,-3.188917384904933)
(-12.162815201485415,0.6081753877605304)
(-18.710855533749296,-2.7739209571152093)
(-0.46470148732796135,-17.2353085146717)
(-30.130311453243166,-6.273300553298997)
(0.41755844490365723,-70.45305077952558)
(-26.261214363760566,-56.23891927698622)
(-30.395062449664696,-7.29952519350388)
(-19.636022652778323,-6.629843131004246)
(-9.429614760435888,-12.836558743980653)
(-13.197444518859117,17.039236748413604)
(-31.750497630990804,-69.48064857042898)
(4.4012303733943465,-62.393159721755154)
(-26.600103673555086,-16.009561965444618)
(-13.71515169830058,13.864391964128346)
(23.19724263963186,-17.804834753412685)
(0.375804501729623,20.918827005006708)
(6.289102201283092,-26.487119808741028)
(-2.7085750845481167,27.430004466519623)
(-58.45439597362583,-3.808876670641015)
(-0.9216160855107733,-9.926337042108702)
(0.0,-28.534940293162332)
(-27.33295957923638,13.217783473774094)
(-11.250788950804436,-19.23012675341261)
(-3.1740995907637903,24.45405647093196)
(14.244036267093566,-2.984472724806995)
(-5.55497641066258,-37.33592645308092)
(0.9351344279205377,-19.84385635774634)
(13.271717353764567,23.908572186442573)
(-3.0743175982588204,10.10824810445407)
(-1.9378161468020738,17.748078975799462)
(4.311449172629649,-7.69384389104842)
(3.5678201427501555,12.386232345556556)
(5.945840106102572,0.6191528883772314)
(19.894411785784953,-37.81780266860361)
(7.6810061685609625,-18.91521600116559)
(12.412109521200394,-0.21478093523445008)
(-6.746929809259563,8.831308484567383)
(-19.161833688180412,-9.743294411406113)
(-29.89083771962762,2.955378305440489)
(45.32092589804199,-0.8200211775211791)
(4.408255343225909,15.16004873456398)
(2.9767109032214067,4.6486459162478635)
(27.730772817876097,-36.897233881522226)
(-47.573316349555654,-58.62370508114498)
(-12.586250688904634,-3.24110432048108)
(-36.3509203845605,-27.80982247739334)
(15.526862829425673,-30.851599203988364)
(-31.603019659788323,-25.71748686795793)
(-13.657289432535313,11.72182626556713)
(4.58394317148568,0.0)
(-15.126293995467151,9.36370525782855)
(-12.192274769196342,-7.506475301025612)
(16.55190315374403,-5.933714649432934)
(-41.996156996493994,-0.8355685140087393)
(-31.773246480437635,0.4244575646661475)
(-0.5360078506892859,1.6224261719876032)
(35.265060023293074,-0.22092619684847503)
(-16.218038204687346,9.411567106256577)
(30.548696795693154,-2.7099275647940626)
(-0.22284685086975098,1.2536570591819274)
(-7.729688390296655,-1.799497460753791)
(-9.365312227393282,4.95871573845333)
(-18.7595295956292,-3.0070483372728516)
(7.4053868345813365,-2.3929393460046433)
(-11.534807895741658,-1.5718218350578543)
(11.211529533613728,18.371368785906455)
(0.9452378064291154,-28.44422731065984)
(-24.244994749333223,14.590566996445302)
(-16.58916128245546,15.551184706712355)
(-2.034919266243711,12.498151175522228)
(17.177552656999033,-27.192087783435728)
(-37.29603485394027,6.911106574633294)
(4.056535180675152,18.542681031449817)
(15.464170509592162,-1.0692014837084909)
(0.2113394423411542,-14.149544562530858)
(-41.77357337218075,-28.968929706912107)
(33.71117444517393,-10.284282920618264)
(-6.035815915187705,-37.298374532473645)
(15.655705922238004,-10.692873500716539)
(-12.32857834319704,-56.63361162135259)
(-16.06448096738479,-1.5179381779778094)
(-10.692070704626344,-17.296478447877487)
(-30.207533508239834,22.830626430631433)
(1.2226528685229194,-15.672234568265036)
(-14.74813154460385,-19.84865695431886)
(-16.830787778663222,-15.191264067700716)
(1.8114066460023897,-4.627604806223639)
(-38.52123282910034,4.463951823139972)
(-31.672198116364974,-1.1381520416618887)
(-44.93994071576752,43.822619614642655)
(-28.731717341833207,1.2900336062159525)
(0.2998475578496069,-15.218792693644849)
(0.04957642450394484,-44.19040540627182)
(2.1564396785821196,-27.531270958595783)
(-30.517765786497236,-45.85362991123208)
(-69.34073651969824,-6.1047702140631355)
(-30.147942813485887,-2.291392649377265)
(5.299430870095795,-5.655024275831467)
(-6.30276139225097,4.100636780194434)
(10.98305446557267,5.049169534291333)
(3.6027028285286775,0.8070525737609944)
(10.811368168366098,7.795309346811781)
(0.4942590057126911,-4.475194755078564)
(-20.621317794785647,0.39989177804639564)
(12.044586081588726,29.903296704513966)
(11.252413190200613,-8.363776103047964)
(-7.1565568269365665,11.763986466024166)
(-72.33413297489022,-6.820912807716143)
(14.535872910548099,-30.529889417720227)
(-43.66044301150455,1.9821158099258533)
(7.415871135448873,16.751451007878266)
(30.889539514716617,25.369873157350508)
(12.133822884835812,-19.677697338722062)
(-0.30819445524893596,-3.2156641431970776)
(-10.952624416514087,-76.06541894849282)
(14.576591630899822,-11.974648636367036)
(-18.588499223553846,-27.728702573135614)
(2.9482056273952697,-5.493041231257349)
(-6.604424878390088,19.798415991690582)
(4.977009910673974,5.126660383916609)
(-4.081542746394533,-12.422308306711908)
(3.9472780768713234,18.03554609430894)
(2.3279595047445456,27.62074163191817)
(-11.699134428855329,-3.664802113134823)
(8.936245431927027,31.45440269551869)
(-4.957834567673999,-25.46083839820222)
(-17.194155230294935,-10.583178922228623)
(5.96809099793119,0.33776403921071096)
(-1.0750696590637734,-42.162807533838475)
(-21.32500924347365,-6.124994807586837)
(3.1308186098074886,-0.07827513112584406)
(12.322710095216946,-11.984018440878776)
(15.517303646549664,15.121520832576222)
(-8.401103741952111,-7.241972106560684)
(17.504654215660217,-3.744189553341407)
(-0.05406056467678155,-43.755464700181896)
(5.614750908315838,5.97733302387177)
(11.088150139458705,0.7280436392344365)
(-6.057989965517987,-3.3248371924487454)
(-41.52795576890132,-20.403466464667726)
(-4.396742110086905,1.0506504741427114)
(-30.91944456046372,-8.794653740829729)
(-1.1202959441351297,8.993146485718798)
(-4.280885131273522,-6.898273041154772)
(16.598941814657344,-38.100381939450926)
(-25.018862675684495,-11.357264355195799)
(0.7186520526985944,9.31161055906918)
(8.869401755190346,16.464590520721774)
(-5.020728785639341,5.37511094944581)
(-11.729886501812322,3.8142095545822152)
(0.46756371403885955,29.691351044167543)
(-6.477979404882145,7.331746253291947)
(38.00507395058204,-1.7506654787498692)
(-26.858963496921753,30.162925212177825)
(-24.168866747626414,3.4459942555380856)
(5.943290402820955,1.6786498597263741)
(-8.825866485082962,-8.367276604514856)
(29.696235821789347,-6.725396201711343)
(-2.6182028703984037,-2.996709180442731)
(-4.590805203509035,15.169115953528543)
(-25.85931106321971,27.24702004965357)
(-6.022189012029202,-52.34882214329888)
(-1.2771989287961851,18.579540840299128)
(18.615567196614407,-0.9801939756085776)
(-3.764457742929629,3.071807586914489)
(-13.199948808433966,-10.226197724137407)
(-3.914495388987927,3.589887598210808)
(-44.95916843460737,-12.147256282793094)
(25.058520137338768,-18.114262935259546)
(12.274644908750235,-58.4867846103278)
(6.645186245371287,5.855008871879185)
(5.264979291370629,-3.1136618528121125)
(0.912745927710344,1.5867747013298574)
(-2.1851718425087543,19.711889024476235)
(2.0738118365111644,-5.936768372402934)
(-22.856244325712353,28.28655562093093)
(-10.971764555946097,-16.554274990819426)
(-1.1379630150808049,-14.001154902533608)
(2.1288066772186136,-2.5959322297356624)
(-37.264226852552504,2.565514488037825)
(-14.591607664966714,-10.037061509126106)
(-25.771136606325356,-14.31563114694978)
(-9.24108851057419,-1.2990288491348183)
(28.828490874977152,-12.260523099708891)
(-4.85357363597053,22.464846707910507)
(2.5254929088156257,-18.066641045677944)
(-3.272526552617396,5.634472468014923)
(41.866522798548935,0.1401535796822856)
(-13.34071082223664,-21.51144908896952)
(-1.6905943752776302,-15.534894601681696)
(-25.796177877586945,30.79985824144001)
(-16.074215719908754,1.6369774059019875)
(-8.279617986660911,0.99610932872419)
(-10.993744566231724,-1.652204375173635)
(30.49383400541289,-35.867711540706196)
(-29.86896088180488,-11.01044339314357)
(-4.822679833658806,32.68716072190637)
(-0.6791628408248447,-7.88578653658619)
(15.986786901616288,-25.79581789478749)
(-18.39313195435354,27.01814310150624)
(-23.119607961374975,1.28826634543955)
(-39.314574939515595,-30.049028104677095)
(-44.33237892879853,-44.01113033842742)
(1.1468941248751268,9.93408578703865)
(16.326367509468795,-4.526221568850168)
(-7.578109677171248,-1.6983860792525411)
(1.913505402474955,-11.711565257104963)
(-47.92217205881678,-45.3206063830782)
(-5.8961681080311195,4.18937301418292)
(-58.84637720769506,-24.063124691090863)
(-14.176731341730045,1.8256450096430594)
(-24.94436739952208,-15.433183942058259)
(-17.990785546529736,-11.908520064931707)
(8.95212846510037,-47.93131729777313)
(-19.757435897859644,-14.447769138308908)
(4.423166799534644,12.151263720052825)
(-28.50080835679301,-26.01706227731563)
(5.7663951846102535,10.889489711520294)
(3.0002614549215862,-11.608096711945409)
(3.316033577837632,5.031452676724481)
(-0.04249166712870078,2.4581807917239025)
(7.102002354594947,-35.038249475477095)
(-8.065524985949772,2.7151223340062565)
(0.42707778967675225,-46.78547945535077)
(-0.024898664823368666,-46.56206525123372)
(0.3134685193957887,-18.756603085273273)
(-12.236525895865075,-1.049360078856687)
(35.309376145422306,5.461644995141837)
(-6.504098209758211,-49.067899950243294)
(-2.6523033272333607,-17.52076623654076)
(4.861727023626198,26.237285004444793)
(-26.427109440413716,-21.468427608987177)
(-0.8415196188518106,7.632926932232518)
(28.303362379782047,17.734816273250022)
(-18.39909968827347,-29.859160375595494)
(-2.6087272612756016,-12.265703028788543)
(-17.091734513667156,-39.25487066635735)
(-21.437975275881357,-0.15550033609427405)
(-4.65978817972338,6.773662421448247)
(13.647403179239303,0.5651029640521035)
(-22.668641792008103,-27.927583925231843)
(-31.581245742930363,9.39950700670509)
(14.817820430430796,-22.096277420785327)
(0.3688238567092521,-10.624723336371709)
(1.780219868045466,16.474906439817026)
(10.306933884727668,-10.638394353025383)
(21.193308857452077,-20.212692667101678)
(14.472618719151349,25.69587530896999)
(39.18898237584817,-12.051598250745608)
(-60.33488990666414,0.16103846281669498)
(-47.07389224205194,1.0300537962286471)
(-33.7284245913768,-24.062257903712634)
(0.0,4.897214293621339)
(11.876018575577017,-4.554726701561184)
(8.733696443607567,-0.8421075687223855)
(-1.9004193398529172,-15.483858134089617)
(7.4378303253552245,-43.136809354442974)
(-4.594431008187505,-32.68711321005983)
(15.553014007503055,-40.8790502013131)
(6.330790403940896,-16.74600014117373)
(9.212346996096882,-35.35114422856068)
(-12.486594977335855,-19.262816276296093)
(3.043097758366002,-16.679184536444247)
(-24.400383291948305,2.5168789512375134)
(1.426875740249569,1.0219957202535674)
(-3.041913626449751,-55.03786461237564)
(0.09321062007815373,-22.637689895907105)
(-67.32071508884302,-2.7878075411684646)
(-4.810517315713556,4.901033490672104)
(12.075090775208784,15.54218662648446)
(24.6317962478469,40.55655185533661)
(-24.117236493748795,-3.5144449650238805)
(-1.3241570303984789,6.192019241694689)
(31.15130785535545,15.445195777210511)
(-3.3262426370385834,0.8319312896235157)
(-22.53626751647263,-16.282335385191516)
(-6.792184767715565,17.706167064481388)
(-6.484888930892044,5.99562000756684)
(-16.06034897767599,-63.37592245721298)
(-23.450382567871216,-42.403615428520354)
(-4.44957021700012,-0.9267903967386548)
(7.668895226383765,-4.356328026744825)
(4.469400930830764,4.121080445118255)
(-64.73937380552918,-29.55891691726063)
(1.767416799208568,8.40561297188373)
(-29.1856031118447,10.17552987681485)
(-33.300675670400494,8.859281295641729)
(17.84792710362124,-43.7373400332364)
(-2.0216208122471917,-11.820311880737181)
(-29.84445328546318,-23.5856883746041)
(4.770114160356837,-18.64026553319035)
(-5.292008850302964,-19.713947050541186)
(-1.1826557815176513,-19.324919602373974)
(1.6042614018548904,2.0143942679718023)
(-37.26409204473241,-2.8620193504680578)
(1.5936612631020675,29.858267132653623)
(-14.899014251199972,-27.116717429324357)
(-6.591283432627025,-12.102127497940995)
(5.490566375073924,0.9621794556308543)
(14.77208809165184,-37.80480032467579)
(0.396283709517546,0.7146442549186793)
(-33.427933526396686,-61.39194640513818)
(-13.35341922289051,-24.236524604020047)
(-25.048246381170813,3.6848845340014957)
(-50.24586837309312,4.555715541632683)
(-3.211588605336513,8.734187484852196)
(-48.12596267589815,4.923030808839796)
(-0.9454587091864708,-3.0634548997155444)
(-3.460478609096867,-11.531379546099691)
(13.570117614944749,-19.17564324640493)
(-46.61662914943062,-9.451701572961168)
(-3.6969774218159683,-41.03142175542229)
(25.995862549460416,45.22855070413081)
(-1.8499307324144787,14.058598147822957)
(-38.197213548583406,-13.560786808287208)
(-29.654329298221096,-4.519268279893286)
(26.526948169676285,-12.433632035300317)
(4.466476775737084,-23.18266592465876)
(0.5830461843274232,14.358108187767899)
(-53.33730869505037,-64.71410630774972)
(-31.61639580254196,-42.13657641168457)
(6.261465630778172,6.88290340344314)
(-8.354024661515036,-3.697229804918663)
(-9.809613155811267,-11.404642609908672)
(-15.41328190904206,6.175281726771048)
(25.35028568817491,-21.41691866776005)
(28.38982979308097,-34.83753335573635)
(-12.628786562694815,31.581952352884983)
(-41.37387870769504,2.35300846965217)
(16.744937128428383,8.301220091017665)
(-53.22782516000239,-15.280208888624578)
(28.460873238409295,-29.175241035140814)
(9.910019274909917,-33.43846454645497)
(-37.19987343487992,32.68913133691915)
(-4.8585753309123305,5.043997555849913)
(-48.74348016457334,-28.972360080621396)
(-2.516530130073026,-7.614030371736213)
(-36.78619194494049,38.92174524216253)
(13.24258367732449,-1.2196236933809512)
(27.67634683989306,3.1521157699147864)
(-32.422109924788714,-2.719270867847266)
(-39.84508850739135,7.62175948478553)
(5.082017281858981,10.895191809196143)
(-19.685109523042435,-36.974852032511244)
(1.3657128182771106,19.17331273510828)
(-13.05142227400826,-31.59152974979305)
(8.267682267279168,-18.092531607042837)
(21.23520882556798,5.253904225050094)
(0.042096154678819886,-63.54031571820713)
(21.8420024130273,-6.2518945797838334)
(-2.377842307452234,-21.298651297809425)
(4.585590788264326,-6.764225310803234)
(2.06787115094694,-7.5302114320962295)
(-43.63473506481758,-16.002069304294785)
(-15.709082217838393,-5.493132212998258)
(-13.85066871367035,-0.3754200075997389)
(-6.944831772193793,-1.7723643015373796)
(15.703187776584821,-36.51902736856687)
(21.405167460650414,12.243378118758892)
(16.01700105442722,17.637943552370352)
(13.934135539462599,-17.829689036268316)
(5.3227964206402305,-41.67583950408503)
(-45.20391854970251,-6.53496350614021)
(-51.19506891325935,-17.08972616733815)
(0.7733954601299997,22.85204741631071)
(-38.089929966549185,7.802364575762521)
(3.35718057151377,-35.91486025385656)
(-40.25130774109805,0.7165382612276474)
(3.869448653310079,-13.869325985753544)
(29.97856969462816,-11.958189163020304)
(-4.645972879392364,0.929131769408244)
(-8.667417061292369,-3.198375201993382)
(23.645030635389862,1.2504079126071541)
(10.902424806132984,20.199630666598836)
(-65.31579737086135,-33.46815714578306)
(-9.329779626246166,-10.950624002073104)
(20.174645583876252,1.0361651956427975)
(32.88872444309892,-0.7013721649452904)
(-10.347369293000076,-14.153100137475402)
(-4.694225262560101,-5.836389063992243)
(-38.779249062712665,-45.48004984965675)
(-9.042546985054551,11.006644928704613)
(-7.889414493972724,-61.973760027907026)
(-10.674027380584693,-53.10259580379236)
(1.5710888837061794,-64.61470359472543)
(1.1661177865750816,-22.34637634490583)
(17.116433631477186,31.501661739135645)
(20.74698187295798,-0.19666749761629787)
(5.375693331129073,-35.33500874337802)
(2.173993336842994,-29.342270904166778)
(20.50294845247049,-21.3558847665455)
(-7.423519415169874,-27.10899365617919)
(-3.2078939223664613,-24.338640069351285)
(-53.889637002125866,-0.10360183121020272)
(19.797658101385696,-2.4351418913043807)
(-5.425553805233225,1.4425433076111405)
(-28.25431490949338,-6.057545660263397)
(-37.43711609455946,11.16711390855899)
(10.99712146156291,3.7064710929366216)
(-51.98185377140309,-28.302795511198386)
(32.074740263984424,-15.519708421925845)
(8.656050618749083,-22.086372587592948)
(4.69021590449164,-19.04723880661996)
(8.283829726791119,-0.18380184654230214)
(36.79046373500221,-2.3521816793110455)
(-24.5859204209072,8.882972750543974)
(-11.717124976195874,-30.7097578905297)
(6.095325371272129,39.08193952831655)
(26.15770241143715,-20.058876571663635)
(-17.81020988920395,34.6301211687719)
(10.993790874593994,-3.95951004632885)
(3.56425219193381,-0.7783022372007615)
(-33.27829028489805,9.336257548607623)
(-5.340694493923201,-25.886764669665013)
(-2.5621924277274375,-48.982677818718216)
(1.6691570860425808,29.80306104515148)
(6.630048183109081,3.3074045252511883)
(0.29375329091846925,18.672858146382644)
(-11.932309047925159,-59.415604303461926)
(6.600892643132243,-0.625093945445742)
(-59.47781069268168,33.383910047064475)
(18.105300699722314,23.860179712832487)
(-0.5073103812168972,17.9143305695815)
(6.236779311411578,10.516611174027691)
(-1.0957630166068988,11.607530783370619)
(0.0,-26.05328519686377)
(2.0500422663637403,-37.943360311262815)
(22.797213535226902,27.394275781881596)
(-10.892736920086596,0.889239378823977)
(13.466474609316073,2.3062533287011227)
(-1.778149527645359,-14.465785060408404)
(-9.29752420635153,-11.428569194664275)
(-40.57665776816562,1.7561910578569058)
(-4.678626931494966,-23.267260180982692)
(6.240079917971942,-7.716401963417793)
(4.891486256740299,0.2469288692021504)
(-50.80464109753396,-0.33835714916517334)
(-18.681101269817795,-8.382913384135882)
(-35.70422591690664,-24.675305187927624)
(-2.579357737026251,-0.9385446730453023)
(17.190127494139407,0.5051836998846249)
(-53.71608848142804,3.4579345703429714)
(0.0,0.0)
(23.3899428071016,-0.3361398980420941)
(-4.469658709841288,-11.57726180147893)
(22.639617113428237,-23.234692045992695)
(-10.627410803657586,-0.4445915858120618)
(-16.62902411004373,-4.663084156251488)
(-14.251349111835188,-40.10059199470675)
(-26.24897692255448,-13.450623443024876)
(-15.528335930534048,-0.7094199561587122)
(17.325541443906612,7.631203275166019)
(4.654467248580784,-3.175335754715422)
(13.814285850386742,-13.823741542605296)
(38.76778199857344,-26.936212073996202)
(14.391940116054657,13.728172090039893)
(2.113154492773617,32.19734012290434)
(4.153026563339701,-43.62167296111778)
(-24.033406179835314,11.744941543298962)
(-12.305503185499669,-10.17400777631305)
(-23.0790388951013,-12.493113587250159)
(14.332425782811193,-10.26019844940322)
(9.483099596324582,-45.638454192261534)
(-43.64814356783141,15.837462612907416)
(2.1701388721351034,3.4681482745715644)
(24.593289432434755,3.777826469738393)
(19.437640917523975,8.896406056603984)
(-17.327322967488268,-24.80694769850053)
(-10.181863597315921,8.877107965512717)
(-35.63303498961117,-0.29592076047859583)
(5.678526051561235,12.117916859476612)
(-2.433948942846394,3.349458557084355)
(-23.16669263684769,-0.7391073566140194)
(20.079442260527635,-45.340681142476775)
(-2.0841984014524413,10.57767787627146)
(-48.479939968800196,-2.5937112188720914)
(26.939481788567505,-12.630060202297926)
(-21.17247709296566,-8.749100626330451)
(11.814453461520568,3.4553205014822836)
(7.222297557931172,31.747392424374286)
(-63.97421253760208,2.1175115858453673)
(2.617295241237506,10.56728271427872)
(-35.732945402563914,0.24546292332597686)
(-5.486758870113392,-23.285672141213773)
(6.2302407591683835,-12.651517652417215)
(-28.38740972346396,-32.83119498920675)
(-31.807391613390394,-38.25184775418855)
(-58.75917254367256,-46.54626002939935)
(-36.25492256232901,-2.008065826373203)
(1.84594233989231,25.506248044865757)
(12.343283198751443,-2.1452132722017843)
(-25.67959034481396,-1.480340299303282)
(-47.872353755197885,-0.23311212212104215)
(-41.59480409553215,-7.099357358818826)
(-3.4634063806671023,36.80306845998617)
(22.251395064424916,-0.9962518254280966)
(11.689464494692121,-38.727411476078956)
(-16.946135638588917,-5.858499301842341)
(34.05477025780866,-17.831545484962483)
(21.806152967220502,-9.389426470060013)
(-33.923281778830344,-13.755741487191477)
(-2.2522859810895883,11.411052151234916)
(-27.96572902687995,1.9142177921997532)
(-23.835165026001576,7.9138734804161075)
(-27.51218755990443,-26.231218066791552)
(-9.711964686586429,10.185177656729236)
(-45.376897796089885,-53.928825257559325)
(-3.0903642945747904,6.393149438157138)
(-17.404454889531475,-26.609712774364525)
(-13.587578882283283,-0.9366792442151427)
(-44.8777354831719,-9.830213132600731)
(-1.6539196586171796,-11.94085489955855)
(-23.980100996763003,-14.112923221493176)
(-16.062040341927574,16.606711043230014)
(-17.772780670579994,2.0172040827168853)
(-1.2055353154471504,-32.6854683309531)
(-2.8474284995191423,16.358111941726374)
(-25.617352769891706,22.605095299828037)
(19.192467605077777,-7.9941668099131675)
(20.868856327328974,-11.999627460857605)
(-35.783757072085535,-56.67919793940012)
(-13.894785043296185,-1.941104021158715)
(18.18182008948665,-0.9806711380558952)
(0.8145638339758767,9.4512837525948)
(3.9484949801169593,-4.54548096334702)
(-28.748834750352756,41.96560051882535)
(-20.406925951797728,-1.2812264717679738)
